date,report_name,report_agency,visits,language
2019-10-12 00:00:00,language,health-human-services,1671,fr-ch
2019-10-12 00:00:00,language,health-human-services,1669,es-pa
2019-10-12 00:00:00,language,health-human-services,1639,bg-bg
2019-10-12 00:00:00,language,health-human-services,1612,zh
2019-10-12 00:00:00,language,health-human-services,1606,uk-ua
2019-10-12 00:00:00,language,health-human-services,1600,en-pk
2019-10-12 00:00:00,language,health-human-services,1557,en-my
2019-10-12 00:00:00,language,health-human-services,1469,el
2019-10-12 00:00:00,language,health-human-services,1455,es-ve
2019-10-12 00:00:00,language,health-human-services,1450,es-sv
2019-10-12 00:00:00,language,health-human-services,1425,hi-in
2019-10-12 00:00:00,language,health-human-services,1423,th
2019-10-12 00:00:00,language,health-human-services,1365,ro
2019-10-12 00:00:00,language,health-human-services,1323,lt
2019-10-12 00:00:00,language,health-human-services,1315,sr-rs
2019-10-12 00:00:00,language,health-human-services,1146,hi
2019-10-12 00:00:00,language,health-human-services,1074,es-do
2019-10-12 00:00:00,language,health-human-services,1000,he
2019-10-12 00:00:00,language,health-human-services,945,es-hn
2019-10-12 00:00:00,language,health-human-services,923,cs
2019-10-12 00:00:00,language,health-human-services,914,sv
2019-10-12 00:00:00,language,health-human-services,899,es-uy
2019-10-12 00:00:00,language,health-human-services,896,zh-hans-cn
2019-10-12 00:00:00,language,health-human-services,830,et-ee
2019-10-12 00:00:00,language,health-human-services,784,lv-lv
2019-10-12 00:00:00,language,health-human-services,767,lt-lt
2019-10-12 00:00:00,language,health-human-services,673,es-py
2019-10-12 00:00:00,language,health-human-services,662,da
2019-10-12 00:00:00,language,health-human-services,652,ar-jo
2019-10-12 00:00:00,language,health-human-services,650,hu
2019-10-12 00:00:00,language,health-human-services,638,fil
2019-10-12 00:00:00,language,health-human-services,638,hr
2019-10-12 00:00:00,language,health-human-services,587,es-ni
2019-10-12 00:00:00,language,health-human-services,587,sk
2019-10-12 00:00:00,language,health-human-services,575,bg
2019-10-12 00:00:00,language,health-human-services,561,sl
2019-10-12 00:00:00,language,health-human-services,553,fi
2019-10-12 00:00:00,language,health-human-services,529,ar-iq
2019-10-12 00:00:00,language,health-human-services,512,sr
2019-10-12 00:00:00,language,health-human-services,509,en-hk
2019-10-12 00:00:00,language,health-human-services,489,es-pr
2019-10-12 00:00:00,language,health-human-services,443,pt
2019-10-12 00:00:00,language,health-human-services,435,en-de
2019-10-12 00:00:00,language,health-human-services,433,nb
2019-10-12 00:00:00,language,health-human-services,409,ms-my
2019-10-12 00:00:00,language,health-human-services,392,es-la
2019-10-12 00:00:00,language,health-human-services,377,en-id
2019-10-12 00:00:00,language,health-human-services,369,it-ch
2019-10-12 00:00:00,language,health-human-services,322,en-ng
2019-10-12 00:00:00,language,health-human-services,320,uk
2019-10-12 00:00:00,language,health-human-services,301,en-nl
2019-10-12 00:00:00,language,health-human-services,291,ar-sd
2019-10-12 00:00:00,language,health-human-services,276,en-tt
2019-10-12 00:00:00,language,health-human-services,257,ar-ye
2019-10-12 00:00:00,language,health-human-services,256,en-zg
2019-10-12 00:00:00,language,health-human-services,249,en-jm
2019-10-12 00:00:00,language,health-human-services,228,fr-dz
2019-10-12 00:00:00,language,health-human-services,219,ru-ua
2019-10-12 00:00:00,language,health-human-services,216,en-ke
2019-10-12 00:00:00,language,health-human-services,204,mr-in
2019-10-12 00:00:00,language,health-human-services,202,ar-sy
2019-10-12 00:00:00,language,health-human-services,196,is-is
2019-10-12 00:00:00,language,health-human-services,191,ar-om
2019-10-12 00:00:00,language,health-human-services,188,ar-ly
2019-10-12 00:00:00,language,health-human-services,164,en-se
2019-10-12 00:00:00,language,health-human-services,161,az-az
2019-10-12 00:00:00,language,health-human-services,159,en-zw
2019-10-12 00:00:00,language,health-human-services,149,en-sd
2019-10-12 00:00:00,language,health-human-services,149,fr-ma
2019-10-12 00:00:00,language,health-human-services,146,ta-in
2019-10-12 00:00:00,language,health-human-services,145,en-be
2019-10-12 00:00:00,language,health-human-services,143,en-pr
2019-10-12 00:00:00,language,health-human-services,143,es-cu
2019-10-12 00:00:00,language,health-human-services,142,et
2019-10-12 00:00:00,language,health-human-services,138,ar-dz
2019-10-12 00:00:00,language,health-human-services,137,en-il
2019-10-12 00:00:00,language,health-human-services,137,lv
2019-10-12 00:00:00,language,health-human-services,135,en-gh
2019-10-12 00:00:00,language,health-human-services,133,ta
2019-10-12 00:00:00,language,health-human-services,132,fr-tn
2019-10-12 00:00:00,language,health-human-services,128,bn-bd
2019-10-12 00:00:00,language,health-human-services,122,el-cy
2019-10-12 00:00:00,language,health-human-services,122,en-fi
2019-10-12 00:00:00,language,health-human-services,118,ms
2019-10-12 00:00:00,language,health-human-services,117,(not set)
2019-10-12 00:00:00,language,health-human-services,114,en-cn
2019-10-12 00:00:00,language,health-human-services,114,en-mx
2019-10-12 00:00:00,language,health-human-services,113,en-ae
2019-10-12 00:00:00,language,health-human-services,113,en-sa
2019-10-12 00:00:00,language,health-human-services,112,en-zm
2019-10-12 00:00:00,language,health-human-services,112,gu-in
2019-10-12 00:00:00,language,health-human-services,110,mk-mk
2019-10-12 00:00:00,language,health-human-services,109,bn
2019-10-12 00:00:00,language,health-human-services,109,en-eg
2019-10-12 00:00:00,language,health-human-services,106,fil-ph
2019-10-12 00:00:00,language,health-human-services,104,en-as
2019-10-12 00:00:00,language,health-human-services,104,ka-ge
2019-10-11 00:00:00,language,health-human-services,6781018,en-us
2019-10-11 00:00:00,language,health-human-services,882093,en-gb
2019-10-11 00:00:00,language,health-human-services,648969,es-es
2019-10-11 00:00:00,language,health-human-services,470461,es-419
2019-10-11 00:00:00,language,health-human-services,347131,zh-cn
2019-10-11 00:00:00,language,health-human-services,269302,es-us
2019-10-11 00:00:00,language,health-human-services,141262,en-ca
2019-10-11 00:00:00,language,health-human-services,135943,es
2019-10-11 00:00:00,language,health-human-services,117869,es-xl
2019-10-11 00:00:00,language,health-human-services,102672,en-au
2019-10-11 00:00:00,language,health-human-services,88237,it-it
2019-10-11 00:00:00,language,health-human-services,87032,fr-fr
2019-10-11 00:00:00,language,health-human-services,83528,es-mx
2019-10-11 00:00:00,language,health-human-services,79594,pt-br
2019-10-11 00:00:00,language,health-human-services,66429,de-de
2019-10-11 00:00:00,language,health-human-services,64790,en
2019-10-11 00:00:00,language,health-human-services,57883,en-in
2019-10-11 00:00:00,language,health-human-services,56790,ja-jp
2019-10-11 00:00:00,language,health-human-services,54589,ko-kr
2019-10-11 00:00:00,language,health-human-services,49080,tr-tr
2019-10-11 00:00:00,language,health-human-services,46970,nl-nl
2019-10-11 00:00:00,language,health-human-services,44385,ru-ru
2019-10-11 00:00:00,language,health-human-services,40382,ja
2019-10-11 00:00:00,language,health-human-services,39905,zh-tw
2019-10-11 00:00:00,language,health-human-services,33226,de
2019-10-11 00:00:00,language,health-human-services,31569,fr
2019-10-11 00:00:00,language,health-human-services,30567,es-ar
2019-10-11 00:00:00,language,health-human-services,25571,sv-se
2019-10-11 00:00:00,language,health-human-services,25365,ar
2019-10-11 00:00:00,language,health-human-services,21383,pt-pt
2019-10-11 00:00:00,language,health-human-services,18402,pl-pl
2019-10-11 00:00:00,language,health-human-services,16442,es-co
2019-10-11 00:00:00,language,health-human-services,16212,da-dk
2019-10-11 00:00:00,language,health-human-services,15249,en-ie
2019-10-11 00:00:00,language,health-human-services,15038,nb-no
2019-10-11 00:00:00,language,health-human-services,14856,el-gr
2019-10-11 00:00:00,language,health-human-services,14589,en-ph
2019-10-11 00:00:00,language,health-human-services,14253,id-id
2019-10-11 00:00:00,language,health-human-services,13741,es-cl
2019-10-11 00:00:00,language,health-human-services,13642,es-pe
2019-10-11 00:00:00,language,health-human-services,13032,vi-vn
2019-10-11 00:00:00,language,health-human-services,12919,en-sg
2019-10-11 00:00:00,language,health-human-services,12751,en-za
2019-10-11 00:00:00,language,health-human-services,12382,th-th
2019-10-11 00:00:00,language,health-human-services,10241,fi-fi
2019-10-11 00:00:00,language,health-human-services,9291,ru
2019-10-11 00:00:00,language,health-human-services,8340,ca-es
2019-10-11 00:00:00,language,health-human-services,7972,hu-hu
2019-10-11 00:00:00,language,health-human-services,7614,pl
2019-10-11 00:00:00,language,health-human-services,7414,de-ch
2019-10-11 00:00:00,language,health-human-services,7225,cs-cz
2019-10-11 00:00:00,language,health-human-services,7208,fr-ca
2019-10-11 00:00:00,language,health-human-services,7117,id
2019-10-11 00:00:00,language,health-human-services,6654,it
2019-10-11 00:00:00,language,health-human-services,6240,ro-ro
2019-10-11 00:00:00,language,health-human-services,6164,nl-be
2019-10-11 00:00:00,language,health-human-services,5577,he-il
2019-10-11 00:00:00,language,health-human-services,5535,de-at
2019-10-11 00:00:00,language,health-human-services,5150,nl
2019-10-11 00:00:00,language,health-human-services,5098,tr
2019-10-11 00:00:00,language,health-human-services,4993,en-nz
2019-10-11 00:00:00,language,health-human-services,4910,ar-ae
2019-10-11 00:00:00,language,health-human-services,4739,ar-eg
2019-10-11 00:00:00,language,health-human-services,4099,hr-hr
2019-10-11 00:00:00,language,health-human-services,4030,ca
2019-10-11 00:00:00,language,health-human-services,3709,sk-sk
2019-10-11 00:00:00,language,health-human-services,3416,fa-ir
2019-10-11 00:00:00,language,health-human-services,3192,fr-ch
2019-10-11 00:00:00,language,health-human-services,3168,fr-be
2019-10-11 00:00:00,language,health-human-services,3164,es-cr
2019-10-11 00:00:00,language,health-human-services,2928,es-ec
2019-10-11 00:00:00,language,health-human-services,2752,sl-si
2019-10-11 00:00:00,language,health-human-services,2637,es-gt
2019-10-11 00:00:00,language,health-human-services,2431,zh-hk
2019-10-11 00:00:00,language,health-human-services,2400,vi
2019-10-11 00:00:00,language,health-human-services,2374,hi-in
2019-10-11 00:00:00,language,health-human-services,2225,ko
2019-10-11 00:00:00,language,health-human-services,2185,zh
2019-10-11 00:00:00,language,health-human-services,2137,fa
2019-10-11 00:00:00,language,health-human-services,2135,es-bo
2019-10-11 00:00:00,language,health-human-services,2082,c
2019-10-11 00:00:00,language,health-human-services,2021,uk-ua
2019-10-11 00:00:00,language,health-human-services,1999,bg-bg
2019-10-11 00:00:00,language,health-human-services,1953,cs
2019-10-11 00:00:00,language,health-human-services,1910,el
2019-10-11 00:00:00,language,health-human-services,1877,es-pa
2019-10-11 00:00:00,language,health-human-services,1804,th
2019-10-11 00:00:00,language,health-human-services,1741,ar-sa
2019-10-11 00:00:00,language,health-human-services,1698,es-ve
2019-10-11 00:00:00,language,health-human-services,1640,en-pk
2019-10-11 00:00:00,language,health-human-services,1639,lt
2019-10-11 00:00:00,language,health-human-services,1625,es-sv
2019-10-11 00:00:00,language,health-human-services,1612,en-my
2019-10-11 00:00:00,language,health-human-services,1606,ro
2019-10-11 00:00:00,language,health-human-services,1438,sr-rs
2019-10-11 00:00:00,language,health-human-services,1253,hi
2019-10-11 00:00:00,language,health-human-services,1223,es-do
2019-10-11 00:00:00,language,health-human-services,1213,da
2019-10-11 00:00:00,language,health-human-services,1205,et-ee
2019-10-11 00:00:00,language,health-human-services,1201,sv
2019-10-11 00:00:00,language,health-human-services,1132,zh-hans-cn
2019-10-11 00:00:00,language,health-human-services,1128,es-uy
2019-10-11 00:00:00,language,health-human-services,1103,es-hn
2019-10-11 00:00:00,language,health-human-services,1037,lv-lv
2019-10-11 00:00:00,language,health-human-services,984,he
2019-10-11 00:00:00,language,health-human-services,946,lt-lt
2019-10-11 00:00:00,language,health-human-services,929,sk
2019-10-11 00:00:00,language,health-human-services,926,sl
2019-10-11 00:00:00,language,health-human-services,809,bg
2019-10-11 00:00:00,language,health-human-services,805,es-py
2019-10-11 00:00:00,language,health-human-services,793,hr
2019-10-11 00:00:00,language,health-human-services,791,hu
2019-10-11 00:00:00,language,health-human-services,754,fil
2019-10-11 00:00:00,language,health-human-services,717,fi
2019-10-11 00:00:00,language,health-human-services,691,es-ni
2019-10-11 00:00:00,language,health-human-services,663,en-de
2019-10-11 00:00:00,language,health-human-services,658,en-hk
2019-10-11 00:00:00,language,health-human-services,644,sr
2019-10-11 00:00:00,language,health-human-services,605,it-ch
2019-10-11 00:00:00,language,health-human-services,598,pt
2019-10-11 00:00:00,language,health-human-services,591,nb
2019-10-11 00:00:00,language,health-human-services,579,ar-jo
2019-10-11 00:00:00,language,health-human-services,577,es-pr
2019-10-11 00:00:00,language,health-human-services,522,ar-iq
2019-10-11 00:00:00,language,health-human-services,480,en-nl
2019-10-11 00:00:00,language,health-human-services,452,uk
2019-10-11 00:00:00,language,health-human-services,425,en-id
2019-10-11 00:00:00,language,health-human-services,417,ms-my
2019-10-11 00:00:00,language,health-human-services,387,es-la
2019-10-11 00:00:00,language,health-human-services,358,en-ng
2019-10-11 00:00:00,language,health-human-services,350,en-be
2019-10-11 00:00:00,language,health-human-services,324,en-ke
2019-10-11 00:00:00,language,health-human-services,307,en-se
2019-10-11 00:00:00,language,health-human-services,296,ru-ua
2019-10-11 00:00:00,language,health-human-services,291,mr-in
2019-10-11 00:00:00,language,health-human-services,284,ar-ye
2019-10-11 00:00:00,language,health-human-services,274,en-jm
2019-10-11 00:00:00,language,health-human-services,270,is-is
2019-10-11 00:00:00,language,health-human-services,259,en-tt
2019-10-11 00:00:00,language,health-human-services,255,en-zg
2019-10-11 00:00:00,language,health-human-services,239,en-zw
2019-10-11 00:00:00,language,health-human-services,237,en-pr
2019-10-11 00:00:00,language,health-human-services,233,ar-sd
2019-10-11 00:00:00,language,health-human-services,230,en-ch
